decision,warnings,proposed_title,proposed_work,catalogue_number,movement_number,title_scope,category,sub_category,voice_types,tonality,language,imslp_id,file_description,section,arranger,editor,copyright,eligible,skip_reason,publisher,original_filename,source_url,handler_url,review_notes
excluded,第三方改编（按约定默认排除）,"Variations on a Theme by Robert Schumann, Op. 23",,Op. 23,,whole_work,器乐分谱,变奏曲,钢琴分谱,降E大调,,766006,Piano 1,tabArrTrans,Theodor Kirchner (1823–1903),,Public Domain,True,,"Winterthur: J. Rieter-Biedermann, n.d.[1878]. Plate 1364.",PMLP16264-Brahms Variationen über Thema v. Rob. Schumann (Geister-Thema) op. 23 zweiklavierig Th. Kirchner Piano I.pdf,https://imslp.org/wiki/Variations_on_a_Theme_by_Robert_Schumann%2C_Op.23_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/766006,
excluded,第三方改编（按约定默认排除）,"Variations on a Theme by Robert Schumann, Op. 23",,Op. 23,,whole_work,器乐分谱,变奏曲,钢琴分谱,降E大调,,766007,Piano 2,tabArrTrans,Theodor Kirchner (1823–1903),,Public Domain,True,,"Winterthur: J. Rieter-Biedermann, n.d.[1878]. Plate 1364.",PMLP16264-Brahms Variationen über Thema v. Rob. Schumann (Geister-Thema) op. 23 zweiklavierig Th. Kirchner Piano II.pdf,https://imslp.org/wiki/Variations_on_a_Theme_by_Robert_Schumann%2C_Op.23_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/766007,
excluded,第三方改编（按约定默认排除）,"Variations on a Theme by Robert Schumann, Op. 23",,Op. 23,,whole_work,器乐独奏,变奏曲,钢琴独奏,降E大调,,106252,Complete Score,tabArrTrans,Theodor Kirchner (1823–1903),,Public Domain,True,,"Winterthur: J. Rieter-Biedermann, n.d.[1878]. Plate 929.",PMLP16264-Brahms - 023 - Schumann Variations (2H Kirchner) alt.pdf,https://imslp.org/wiki/Variations_on_a_Theme_by_Robert_Schumann%2C_Op.23_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/106252,
excluded,第三方改编（按约定默认排除）；版权标注含附注，发布前需人工核对,"Variations on a Theme by Robert Schumann, Op. 23",,Op. 23,,whole_work,器乐独奏,变奏曲,钢琴独奏,降E大调,,887059,Complete Score,tabArrTrans,Theodor Kirchner (1823–1903),Franzpeter Goebels (1920–1988),Public Domain - See notes on copyright status for urtext editions,True,,"Mainz: Schott, 1982. 原作版版本说明 此为原作版/评注版/学术版/科学版（或为单纯重新制谱版本）。任何受版权保护的评注或考订资料均不应包含于本站提供的扫描文件中。 在加拿大，对公有领域作品的新版本/重新制谱版本（不含新增原创内容时）因未达到原创性门槛，应属公有领域。在欧盟多数国家，此类版本（新增原创内容除外）通常自出版起受保护期不超过25年（波兰为30年），且仅当原作者版权过期后出版的版本适用此规则。在美国，版权仅适用于新增原创内容，对公有领域作品的重新制谱版本（不含原创素材）不构成新版权主张，尽管可能存在版权声明（此类声明仅应适用于新增内容）。 您可能需要核查作品的出版日期及首次出版详情以确定版权状态（尤其在美国），因原作版权或未过期。 更多信息可在此处查阅。请遵守您所在国的版权法规。IMSLP对下载非公有领域文件所引发的任何法律后果不承担任何形式的责任或义务。",PMLP16264-brahms op.23 kirchner.pdf,https://imslp.org/wiki/Variations_on_a_Theme_by_Robert_Schumann%2C_Op.23_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/887059,
pending,,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐独奏,变奏曲,钢琴独奏,D大调,,499891,Complete Score,tabScore1,,First edition,Public Domain,True,,"Bonn: N. Simrock, n.d.[1862]. Plate 6203-6204.","PMLP52378-1 IMSLP22893-PMLP52378-BraWV, S. 75.pdf",https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/499891,
pending,,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐独奏,变奏曲,钢琴独奏,D大调,,8433,Complete Score,tabScore1,,Emil von Sauer (1862–1942),Public Domain,True,,"Klavierwerke, Band 1Leipzig: C.F. Peters, No. 3300a, n.d.[1910]. Plate 9487.",Brahms - Variations Op.21.1 - Sauer.pdf,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/08433,
approved,,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐独奏,变奏曲,钢琴独奏,D大调,,107692,Complete Score (scan),tabScore1,,Eusebius Mandyczewski (1857–1929),Public Domain,True,,"Sämtliche Werke, Band 13:Sonaten und Variationen für Klavier zu zwei Händen (pp.103-14)Leipzig: Breitkopf & Härtel, 1926-27. Plate J.B. 54.",PV-Brahms Werke Band 13 Breitkopf JB 54 Op 21 No 1.jpg,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/107692,
pending,,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐独奏,变奏曲,钢琴独奏,D大调,,107693,Complete Score (filter),tabScore1,,Eusebius Mandyczewski (1857–1929),Public Domain,True,,"Sämtliche Werke, Band 13:Sonaten und Variationen für Klavier zu zwei Händen (pp.103-14)Leipzig: Breitkopf & Härtel, 1926-27. Plate J.B. 54.",PV-Brahms Werke Band 13 Breitkopf JB 54 Op 21 No 1.jpg,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/107693,
pending,,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐独奏,变奏曲,钢琴独奏,D大调,,2500,Complete Score (lower resolution),tabScore1,,Eusebius Mandyczewski (1857–1929),Public Domain,True,,"Sämtliche Werke, Band 13:Sonaten und Variationen für Klavier zu zwei Händen (pp.103-14)Leipzig: Breitkopf & Härtel, 1926-27. Plate J.B. 54.",PV-Brahms Werke Band 13 Breitkopf JB 54 Op 21 No 1.jpg,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/02500,
pending,版权标注含附注，发布前需人工核对,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐独奏,变奏曲,钢琴独奏,D大调,,1049305,Complete Score,tabScore1,,Enikő Gyenge,Public Domain - See notes on copyright status for urtext editions,True,,"Sonaten & VariationenBudapest: Könemann Music, 1997. Plate K 115. 原作版版本说明 此为原作版/评注版/学术版/科学版（或为单纯重新制谱版本）。任何受版权保护的评注或考订资料均不应包含于本站提供的扫描文件中。 在加拿大，对公有领域作品的新版本/重新制谱版本（不含新增原创内容时）因未达到原创性门槛，应属公有领域。在欧盟多数国家，此类版本（新增原创内容除外）通常自出版起受保护期不超过25年（波兰为30年），且仅当原作者版权过期后出版的版本适用此规则。在美国，版权仅适用于新增原创内容，对公有领域作品的重新制谱版本（不含原创素材）不构成新版权主张，尽管可能存在版权声明（此类声明仅应适用于新增内容）。 您可能需要核查作品的出版日期及首次出版详情以确定版权状态（尤其在美国），因原作版权或未过期。 更多信息可在此处查阅。请遵守您所在国的版权法规。IMSLP对下载非公有领域文件所引发的任何法律后果不承担任何形式的责任或义务。",PMLP52378-op21-1.pdf,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/1049305,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,管弦乐/交响曲,变奏曲,管弦乐总谱,D大调,,850324,Complete Score,tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.",PMLP52378-1Variations - Full Score.pdf,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850324,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,长笛分谱,D大调,,850325,"Flute 1, 2",tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.","PMLP52378-2Flute 1, 2.pdf",https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850325,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,双簧管分谱,D大调,,850326,"Oboe, English Horn",tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.","PMLP52378-3Oboe, English Horn.pdf",https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850326,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,单簧管分谱,D大调,,850327,"Clarinet 1, 2 (A)",tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.","PMLP52378-4Clarinet 1, 2 (A).pdf",https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850327,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,巴松分谱,D大调,,850328,"Bassoon 1, 2",tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.","PMLP52378-5Bassoon 1, 2.pdf",https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850328,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,圆号分谱,D大调,,850329,"Horn 1, 2, 3, 4 (F)",tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.","PMLP52378-6Horn 1, 2, 3, 4 (F).pdf",https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850329,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,小号分谱,D大调,,850330,"Trumpet 1, 2 (C)",tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.","PMLP52378-7Trumpet 1, 2 (C).pdf",https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850330,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,定音鼓分谱,D大调,,850331,Timpani,tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.",PMLP52378-8Timpani.pdf,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850331,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,第一小提琴分谱,D大调,,850332,Violins I,tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.",PMLP52378-9Violin I.pdf,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850332,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,第二小提琴分谱,D大调,,850333,Violins II,tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.",PMLP52378-10Violin II.pdf,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850333,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,中提琴分谱,D大调,,850334,Violas,tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.",PMLP52378-11Viola.pdf,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850334,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,大提琴分谱,D大调,,850335,Cellos,tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.",PMLP52378-12Cello.pdf,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850335,
excluded,第三方改编（按约定默认排除）；许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Variations on an Original Theme, Op. 21 No. 1",,Op. 21 No. 1,,whole_work,器乐分谱,变奏曲,低音提琴分谱,D大调,,850336,Basses,tabArrTrans,Charles Anthony Johnson,,Creative Commons Attribution 4.0,True,,"Charles A Johnson, 2023.",PMLP52378-13Bass.pdf,https://imslp.org/wiki/Variations_on_an_Original_Theme%2C_Op.21_No.1_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/850336,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,协奏曲总谱,协奏曲,小提琴独奏,D大调,,108924,Complete Score,tabScore1,,,Public Domain,True,,"Holograph manuscript, n.d.(ca.1878).","PMLP06518-JBrahms Violin Concerto, Op.77 mvtIa ms.pdf",https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/108924,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,协奏曲总谱,协奏曲,小提琴独奏,D大调,,23107,Complete Score (color),tabScore1,,First edition,Public Domain,True,,"Berlin: N. Simrock, 1879. Plate 8133.","PMLP06518-BraWV, S. 328.pdf",https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/23107,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,协奏曲总谱,协奏曲,小提琴独奏,D大调,,107060,Complete Score (monochrome),tabScore1,,First edition,Public Domain,True,,"Berlin: N. Simrock, 1879. Plate 8133.","PMLP06518-JBrahms Violin Concerto, Op.77-fs-RSL.PDF",https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/107060,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,协奏曲总谱,协奏曲,小提琴独奏,D大调,,1053315,Complete Score,tabScore1,,Hans Gál (1890–1987),"Public Domain - Non-PD Canada, Non-PD EU",True,,"Sämtliche Werke, Band 5:Konzerte für Streichinstrumente und Orchester Leipzig: Breitkopf & Härtel, 1926-27. Plate J.B. 13.",PMLP06518-PMLUS08642-Brahms Werke Band 5 Breitkopf JB 13 Op 77 scan.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/1053315,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,器乐分谱,D大调,,675475,Complete Part,tabScore2,,,Public Domain,True,,"Manuscript, n.d.(ca.1879).",PMLP6518-service-music-vaultscan.15-200215529-200215529.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/675475,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,器乐分谱,D大调,,901163,Complete Part,tabScore2,,First edition,Public Domain,True,,"Berlin: N. Simrock, 1879. Plate 8132.","PMLP6518-JBrahms Violin Concerto, Op.77 vlnpno fe-2.pdf",https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/901163,
pending,同一 IMSLP 文件出现在多个来源位置，已合并为一条,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,器乐分谱,D大调,,869433,Complete Part,tabScore2,,Efrem Zimbalist (1889–1985),Public Domain - Non-PD Canada,True,,"Schirmer's Library of Musical Classics, Vol.1395New York: G. Schirmer, 1920. Plate 29694.",PMLP06518-PMLUS04601-z-vn.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/869433,
pending,同一 IMSLP 文件出现在多个来源位置，已合并为一条,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,器乐分谱,D大调,,901158,Complete Part,tabScore2,,Efrem Zimbalist (1889–1985),Public Domain - Non-PD Canada,True,,"Schirmer's Library of Musical Classics, Vol.1395New York: G. Schirmer, 1920. Plate 29694.",PMLP06518-PMLUS05492-brahms violin concerto op.77 schirmer vn.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/901158,
excluded,第三方改编（按约定默认排除）,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,器乐分谱,D大调,,901168,Complete Part,tabScore2,"Adolf Busch (1891–1952), cadenzaJoseph Joachim (1831–1907), cadenza",,Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate 29811.","PMLP6518-Violin Concerto in D, Op 77-2.pdf",https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/901168,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,器乐分谱,D大调,,901162,Complete Part,tabScore2,,"Joseph Joachim (1831–1907), also cadenza",Public Domain,True,,"Moscow: Muzyka, 1978. Plate 4800.",PMLP6518-Brahms Violin Concerto op.77 vp-2.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/901162,
excluded,当前版权状态不适合匿名下载；同一 IMSLP 文件出现在多个来源位置，已合并为一条,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,器乐分谱,D大调,,934564,Complete Part,tabScore2,"ComposerJan Kubelík (1880–1940), cadenza",Jindřich Feld (1883–1953),Public Domain - Non-PD US,False,IMSLP 标记为 Non-PD US,"Praha: Orbis, 1951. Plate EO 239.",PMLP3126-Brahms ViolinConcerto Feld Violin.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/934564,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,长笛分谱,D大调,,43063,"Flute 1, 2",tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",PMLP06518-Brahms-Op077.Flute.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/43063,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,双簧管分谱,D大调,,43064,"Oboe 1, 2",tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",PMLP06518-Brahms-Op077.Oboe.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/43064,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,单簧管分谱,D大调,,43065,"Clarinet 1, 2 (A/B♭)",tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",PMLP06518-Brahms-Op077.Clarinet.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/43065,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,单簧管分谱,D大调,,12508,Clarinet 1,tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",Concierto para violin - Cl 1°.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/12508,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,巴松分谱,D大调,,43066,"Bassoon 1, 2",tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",PMLP06518-Brahms-Op077.Bassoon.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/43066,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,圆号分谱,D大调,,43067,"Horn 1, 2 (D/F), 3, 4 (E)",tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",PMLP06518-Brahms-Op077.Horn.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/43067,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,小号分谱,D大调,,43068,"Trumpet 1, 2 (D)",tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",PMLP06518-Brahms-Op077.Trumpet.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/43068,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,定音鼓分谱,D大调,,43069,Timpani,tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",PMLP06518-Brahms-Op077.Timpani.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/43069,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,第一小提琴分谱,D大调,,43070,"Violins I, II",tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",PMLP06518-Brahms-Op077.Violin.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/43070,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,中提琴分谱,D大调,,43071,Violas,tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",PMLP06518-Brahms-Op077.Viola.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/43071,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,大提琴分谱,D大调,,26548,Cellos,tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",PMLP06518-Brahms - Violin Concerto in D major Op77 (cello-part)a.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/26548,
pending,,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,低音提琴分谱,D大调,,43072,Basses,tabScore2,,Hans Gál (1890–1987),Public Domain,True,,"Leipzig: Breitkopf und Härtel, n.d.(ca.1927). Plate Orch.B. 3212.",PMLP06518-Brahms-Op077.Bass.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/43072,
pending,许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,小号分谱,D大调,,577949,Trumpet 1 (B♭) (no key signatures),tabScore2,,Lance Humphrey Cowled (b. 1950),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,True,,"Lance Humphrey Cowled, 2019.","PMLP6518-Brahms- Violin Concerto in D Major - Trumpet 1 in Bb, No Key Signatures.pdf",https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/577949,
pending,许可版本：发布前需逐项核对署名、非商业及相同方式共享等条件,"Violin Concerto, Op. 77",,Op. 77,,whole_work,器乐分谱,协奏曲,小号分谱,D大调,,577950,Trumpet 1 (B♭) (with key signatures),tabScore2,,Lance Humphrey Cowled (b. 1950),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,True,,"Lance Humphrey Cowled, 2019.",PMLP6518-Brahms- Violin Concerto in D Major - Trumpet 1 in Bb.pdf,https://imslp.org/wiki/Violin_Concerto%2C_Op.77_%28Brahms%2C_Johannes%29,https://imslp.org/wiki/Special:ImagefromIndex/577950,
